timestamp,hour,day_of_week,month,is_weekday,in_semester,is_event_day,students_present,temperature_C,humidity_pct,appliances_on,floor_util_pct,hvac_load,solar_gen_kwh,energy_kwh
2021-06-19 06:00:00,6,5,6,0,0,0,0.0,30.57,54.6,4.0,17.3,3.72,0.0,11.233
2022-09-16 02:00:00,2,4,9,1,1,0,188.0,18.16,71.4,22.0,34.5,1.73,0.0,20.848
2022-03-29 09:00:00,9,1,3,1,1,0,608.0,25.64,37.9,49.0,68.6,1.34,1.42,38.855
2023-04-30 07:00:00,7,6,4,0,1,0,120.0,31.06,53.0,15.0,23.8,3.03,0.02,25.307
2022-10-20 01:00:00,1,3,10,1,1,0,156.0,10.89,56.5,16.0,43.7,4.47,0.0,32.456
2021-02-28 23:00:00,23,6,2,0,1,0,104.0,14.06,48.7,16.0,,3.62,0.0,23.145
2023-11-14 03:00:00,3,1,11,1,1,0,140.0,9.85,48.9,17.0,34.8,4.55,0.0,24.159
2022-09-20 23:00:00,23,1,9,1,1,0,83.0,16.9,83.8,16.0,21.6,2.36,0.0,27.213
2022-09-14 06:00:00,6,2,9,1,1,0,233.0,22.41,82.0,20.0,39.1,0.69,0.0,28.22
2023-05-13 05:00:00,5,5,5,0,0,0,28.0,28.67,59.7,10.0,,2.41,0.0,18.654
2023-10-30 14:00:00,14,0,10,1,1,0,617.0,20.8,50.0,50.0,70.3,0.44,1.82,41.916
2023-04-02 03:00:00,3,6,4,0,1,0,62.0,21.31,50.6,14.0,21.7,0.27,0.0,17.515
2022-10-08 17:00:00,17,5,10,0,1,0,32.0,20.97,55.9,10.0,9.4,0.47,0.71,19.178
2023-12-16 09:00:00,9,5,12,0,0,0,27.0,14.09,64.8,10.0,12.1,2.88,2.56,15.559
2021-09-25 05:00:00,5,5,9,0,1,0,0.0,20.0,72.1,9.0,19.8,1.49,0.0,15.974
2021-06-30 07:00:00,7,2,6,1,0,0,23.0,34.76,47.7,7.0,24.3,4.55,0.55,26.005
2022-01-01 16:00:00,16,5,1,0,1,0,113.0,14.71,66.6,10.0,22.9,3.4,2.13,22.708
2022-12-06 15:00:00,15,1,12,1,0,0,0.0,15.25,69.5,13.0,18.5,2.72,2.5,20.513
2022-01-13 01:00:00,1,3,1,1,1,0,163.0,8.41,41.0,15.0,31.6,5.43,0.0,25.401
2021-04-30 12:00:00,12,4,4,1,1,0,607.0,35.16,55.3,51.0,66.3,4.94,3.13,49.154
2021-11-16 14:00:00,14,1,11,1,1,0,704.0,19.96,50.7,52.0,73.5,0.96,2.6,50.223
2023-10-19 07:00:00,7,3,10,1,1,0,117.0,,44.2,18.0,21.8,2.67,0.0,20.981
2023-12-28 04:00:00,4,3,12,1,0,0,108.0,8.62,46.6,21.0,25.4,4.67,0.0,29.851
2022-02-12 18:00:00,18,5,2,0,1,0,74.0,16.34,48.3,13.0,22.7,2.69,0.0,23.024
2021-10-04 06:00:00,6,0,10,1,1,0,133.0,17.18,57.4,18.0,39.2,2.13,0.0,27.986
2021-11-04 12:00:00,12,3,11,1,1,0,620.0,22.34,59.7,52.0,68.1,1.01,3.67,44.253
2021-05-10 22:00:00,22,0,5,1,0,0,0.0,25.96,42.4,10.0,15.3,1.48,0.0,16.059
2022-11-29 19:00:00,19,1,11,1,1,0,129.0,13.72,42.9,12.0,35.7,3.65,0.0,25.638
2021-05-04 00:00:00,0,1,5,1,0,1,16.0,23.57,49.4,5.0,17.5,0.53,0.0,17.755
2023-09-04 14:00:00,14,0,9,1,1,0,612.0,32.66,71.8,48.0,70.6,3.96,2.81,48.009
2022-06-21 12:00:00,12,1,6,1,0,0,31.0,34.68,54.8,14.0,13.1,4.3,4.15,21.425
2022-06-25 04:00:00,4,5,6,0,0,0,48.0,26.78,49.8,13.0,16.6,2.51,0.0,19.729
2022-11-13 15:00:00,15,6,11,0,1,0,107.0,19.69,39.4,14.0,24.2,1.22,2.59,17.862
2023-01-16 17:00:00,17,0,1,1,1,0,567.0,16.12,42.0,45.0,66.4,2.39,2.08,41.668
2021-10-11 13:00:00,13,0,10,1,1,0,586.0,23.99,37.9,45.0,61.0,1.6,3.14,40.424
2023-01-25 10:00:00,10,2,1,1,1,0,622.0,17.98,58.5,51.0,69.4,1.35,2.71,44.973
2022-01-15 17:00:00,17,5,1,0,1,0,100.0,14.07,44.1,11.0,25.2,3.47,0.87,22.726
2022-09-30 10:00:00,10,4,9,1,1,0,560.0,21.95,76.5,53.0,73.2,0.21,2.12,48.591
2022-07-04 00:00:00,0,0,7,1,0,0,28.0,25.42,74.3,9.0,14.6,2.05,0.0,13.227
2022-07-16 06:00:00,6,5,7,0,0,0,0.0,32.16,79.6,9.0,28.4,4.0,0.0,20.112
2022-06-11 11:00:00,11,5,6,0,0,0,20.0,,54.2,11.0,22.9,6.91,2.87,23.254
2021-04-02 21:00:00,21,4,4,1,1,0,136.0,20.52,42.5,17.0,34.9,1.05,0.0,26.445
2023-07-29 11:00:00,11,5,7,0,0,0,37.0,36.15,83.8,13.0,26.7,5.71,3.55,20.826
2023-01-27 17:00:00,17,4,1,1,1,0,588.0,14.79,54.9,48.0,76.3,3.39,0.72,44.807
2022-06-20 06:00:00,6,0,6,1,0,0,0.0,34.72,43.9,5.0,19.9,5.21,0.0,21.785
2023-05-03 22:00:00,22,2,5,1,0,1,12.0,25.45,44.2,15.0,19.0,1.47,0.0,25.278
2023-12-23 10:00:00,10,5,12,0,0,0,0.0,20.43,48.2,8.0,17.0,1.45,2.4,15.472
2022-12-23 15:00:00,15,4,12,1,0,0,5.0,13.27,75.8,7.0,18.9,3.28,2.47,13.735
2021-04-13 08:00:00,8,1,4,1,1,0,536.0,27.99,37.1,44.0,63.3,2.07,1.18,40.794
2023-03-06 13:00:00,13,0,3,1,1,0,487.0,26.67,53.1,43.0,60.2,2.36,2.43,41.825
2022-01-03 15:00:00,15,0,1,1,1,0,597.0,15.57,40.8,46.0,68.8,2.53,2.5,44.972
2023-01-06 11:00:00,11,4,1,1,1,0,595.0,19.8,50.8,43.0,58.2,0.78,2.19,36.931
2023-10-07 06:00:00,6,5,10,0,1,0,79.0,18.9,56.3,11.0,18.9,1.62,0.0,19.766
2023-02-27 08:00:00,8,0,2,1,1,0,641.0,23.28,54.0,49.0,73.8,1.26,0.5,44.216
2022-11-30 19:00:00,19,2,11,1,1,1,162.0,8.39,51.4,17.0,38.7,4.69,0.0,31.345
2022-07-11 21:00:00,21,0,7,1,0,0,0.0,28.73,85.3,8.0,21.7,3.14,0.0,22.52
2022-06-16 18:00:00,18,3,6,1,0,0,103.0,31.09,53.6,19.0,31.5,3.97,0.21,32.651
2022-03-15 11:00:00,11,1,3,1,1,0,568.0,26.67,70.0,45.0,66.4,2.27,2.64,44.369
2021-09-12 00:00:00,0,6,9,0,1,0,60.0,15.57,73.3,17.0,28.7,3.0,0.0,22.479
2023-10-26 04:00:00,4,3,10,1,1,0,196.0,12.2,49.3,23.0,35.6,3.57,0.0,30.352
2023-09-11 10:00:00,10,0,9,1,1,0,629.0,29.92,65.1,57.0,65.0,2.76,1.73,45.83
2023-12-23 21:00:00,21,5,12,0,0,0,13.0,8.64,,4.0,18.9,5.35,0.0,21.384
2022-04-08 02:00:00,2,4,4,1,1,0,142.0,20.59,60.6,21.0,25.8,0.95,0.0,23.016
2023-08-03 16:00:00,16,3,8,1,1,0,648.0,28.03,67.5,53.0,74.2,2.49,,44.339
2023-09-27 19:00:00,19,2,9,1,1,0,148.0,20.91,87.2,17.0,30.5,0.94,0.0,20.874
2022-12-03 20:00:00,20,5,12,0,0,0,16.0,9.91,51.3,10.0,18.3,4.86,0.0,18.089
2022-12-20 14:00:00,14,1,12,1,0,0,0.0,16.01,56.2,11.0,13.9,2.58,2.79,17.838
2022-07-05 19:00:00,19,1,7,1,0,0,0.0,28.05,52.2,7.0,17.5,3.0,0.0,16.978
2021-11-08 11:00:00,11,0,11,1,1,0,595.0,22.86,45.0,56.0,66.5,0.42,2.93,43.396
2021-04-17 08:00:00,8,5,4,0,1,0,151.0,32.29,56.1,16.0,28.1,3.95,0.44,26.461
2021-10-18 15:00:00,15,0,10,1,1,0,567.0,21.57,49.2,45.0,60.7,1.13,1.84,40.399
2021-12-27 11:00:00,11,0,12,1,0,0,48.0,18.72,43.7,21.0,26.0,1.78,2.37,17.11
2023-01-20 00:00:00,0,4,1,1,1,0,127.0,10.44,55.5,16.0,33.3,3.98,0.0,23.39
2021-03-11 09:00:00,9,3,3,1,1,0,627.0,24.5,56.4,54.0,56.1,1.44,1.31,45.239
2023-05-07 06:00:00,6,6,5,0,0,0,43.0,29.15,49.4,12.0,24.4,2.58,0.0,16.724
2021-06-09 21:00:00,21,2,6,1,0,0,0.0,28.14,43.0,10.0,18.1,2.28,0.0,18.774
2023-09-08 17:00:00,17,4,9,1,1,0,628.0,25.84,73.1,50.0,73.5,1.37,0.84,46.816
2021-04-18 14:00:00,14,6,4,0,1,0,90.0,31.75,53.0,17.0,32.1,4.14,2.9,28.22
2021-02-03 10:00:00,10,2,2,1,1,0,566.0,20.22,54.0,47.0,69.5,0.92,2.21,38.613
2022-01-18 11:00:00,11,1,1,1,1,0,595.0,18.35,64.9,49.0,69.1,1.92,2.05,40.919
2022-12-12 20:00:00,20,0,12,1,0,0,35.0,10.41,50.9,8.0,16.1,4.44,0.0,22.867
2022-01-07 12:00:00,12,4,1,1,1,0,594.0,21.13,33.9,54.0,70.6,0.87,2.82,36.26
2022-12-06 01:00:00,1,1,12,1,0,0,19.0,8.38,43.0,6.0,26.3,5.11,0.0,21.484
2023-02-11 01:00:00,1,5,2,0,1,0,126.0,8.03,49.2,13.0,37.7,4.97,0.0,28.011
2022-03-05 10:00:00,10,5,3,0,1,0,116.0,,55.4,16.0,36.1,2.08,1.42,18.607
2023-09-24 02:00:00,2,6,9,0,1,0,61.0,14.02,85.9,19.0,32.7,3.53,0.0,23.246
2021-11-28 19:00:00,19,6,11,0,1,0,128.0,12.24,52.3,16.0,27.8,3.37,0.0,26.659
2022-06-21 13:00:00,13,1,6,1,0,0,0.0,39.02,44.4,15.0,18.6,6.47,3.23,24.309
2023-02-09 08:00:00,8,3,2,1,1,0,544.0,,58.5,46.0,68.2,0.56,1.04,42.122
2023-11-21 14:00:00,14,1,11,1,1,0,625.0,16.91,52.3,55.0,68.7,2.38,2.62,46.6
2023-02-28 20:00:00,20,1,2,1,1,0,167.0,14.38,37.4,21.0,39.5,3.03,0.0,28.245
2021-03-17 11:00:00,11,2,3,1,1,0,535.0,27.33,53.2,47.0,61.2,2.62,2.91,40.995
2023-10-20 15:00:00,15,4,10,1,1,0,584.0,21.48,35.1,50.0,65.2,0.91,1.7,41.27
2021-05-27 23:00:00,23,3,5,1,0,0,0.0,28.45,47.1,2.0,25.2,2.95,0.0,18.929
2022-02-20 23:00:00,23,6,2,0,1,0,104.0,11.78,49.0,8.0,31.1,3.66,0.0,23.876
2023-07-11 23:00:00,23,1,7,1,0,0,0.0,27.98,56.5,3.0,15.0,2.42,0.0,14.595
2021-06-28 23:00:00,23,0,6,1,0,0,66.0,23.82,50.2,13.0,22.5,1.26,0.0,20.687
2021-01-26 02:00:00,2,1,1,1,1,0,215.0,10.09,43.4,21.0,36.4,4.84,0.0,30.286
2022-05-28 12:00:00,12,5,5,0,0,0,48.0,37.55,53.1,8.0,18.9,6.18,2.98,17.472
2021-02-07 18:00:00,18,6,2,0,1,0,62.0,13.34,49.0,13.0,18.8,3.25,0.0,17.279
2023-08-10 16:00:00,16,3,8,1,1,0,642.0,28.69,87.2,55.0,68.6,2.25,1.78,52.672
2023-07-16 22:00:00,22,6,7,0,0,0,18.0,28.5,69.0,9.0,17.5,2.32,0.0,14.236
2023-07-24 18:00:00,18,0,7,1,0,0,22.0,30.09,67.2,14.0,27.1,3.27,0.75,19.676
2021-07-30 00:00:00,0,4,7,1,0,0,43.0,24.5,74.7,13.0,20.5,1.81,0.0,16.754
2022-03-08 16:00:00,16,1,3,1,1,0,626.0,22.91,44.5,50.0,69.0,0.49,1.64,39.796
2023-08-19 10:00:00,10,5,8,0,1,0,88.0,33.89,76.6,17.0,23.5,4.5,1.88,26.17
2021-05-17 11:00:00,11,0,5,1,0,0,4.0,38.14,51.5,15.0,19.0,6.04,2.8,21.589
2022-03-15 13:00:00,13,1,3,1,1,0,600.0,26.64,49.1,48.0,78.7,2.46,3.08,42.687
2021-03-15 08:00:00,8,0,3,1,1,0,588.0,26.43,56.1,46.0,67.6,2.25,1.05,43.795
2023-11-11 04:00:00,4,5,11,0,1,0,89.0,11.59,40.4,17.0,24.5,3.93,0.0,20.824
2023-04-15 00:00:00,0,5,4,0,1,0,38.0,18.16,66.8,7.0,24.7,1.29,0.0,16.236
2022-04-10 01:00:00,1,6,4,0,1,0,55.0,17.81,47.0,11.0,21.6,1.57,0.0,21.915
2023-03-03 11:00:00,11,4,3,1,1,0,613.0,24.67,50.2,45.0,70.0,1.26,3.05,41.154
2022-08-14 07:00:00,7,6,8,0,1,0,71.0,30.21,74.5,12.0,23.9,3.21,0.63,24.548
2023-05-22 02:00:00,2,0,5,1,0,0,0.0,25.9,57.0,7.0,17.2,1.31,0.0,12.569
2023-01-01 08:00:00,8,6,1,0,1,0,87.0,15.77,47.6,13.0,36.8,2.65,0.62,19.17
2021-06-13 16:00:00,16,6,6,0,0,0,31.0,33.15,41.8,8.0,19.6,4.07,1.88,15.346
2023-06-18 13:00:00,13,6,6,0,0,0,0.0,37.5,41.9,8.0,26.3,5.32,3.01,22.189
2022-07-16 12:00:00,12,5,7,0,0,0,13.0,36.51,88.7,13.0,29.7,5.36,2.1,29.659
2021-09-12 11:00:00,11,6,9,0,1,0,67.0,27.79,58.2,11.0,22.1,2.88,2.98,24.15
2023-07-08 19:00:00,19,5,7,0,0,0,0.0,30.37,57.9,8.0,24.8,3.47,0.0,17.648
2021-01-02 19:00:00,19,5,1,0,1,0,115.0,10.25,59.0,9.0,33.6,4.74,0.0,26.405
2022-08-01 08:00:00,8,0,8,1,1,0,664.0,31.04,76.8,57.0,69.6,3.76,1.21,56.437
2023-02-19 06:00:00,6,6,2,0,1,0,95.0,15.36,42.5,17.0,26.7,2.36,0.0,22.061
2023-05-27 17:00:00,17,5,5,0,0,0,49.0,31.72,42.7,10.0,21.6,4.18,0.68,17.22
2021-07-27 01:00:00,1,1,7,1,0,0,0.0,26.45,82.1,5.0,21.6,1.71,0.0,14.409
2023-12-15 01:00:00,1,4,12,1,0,0,0.0,8.0,40.2,3.0,18.6,5.4,0.0,21.986
2023-10-01 21:00:00,21,6,10,0,1,0,141.0,13.55,44.3,17.0,35.5,3.44,0.0,24.687
2023-03-14 12:00:00,12,1,3,1,1,0,504.0,25.09,54.2,43.0,59.3,1.2,2.52,42.993
2023-10-18 19:00:00,19,2,10,1,1,0,227.0,16.85,52.9,21.0,40.7,2.66,0.0,26.951
2023-09-01 06:00:00,6,4,9,1,1,0,135.0,23.16,78.2,13.0,24.4,0.85,0.0,22.32
2022-03-18 19:00:00,19,4,3,1,1,0,192.0,18.15,54.5,21.0,37.0,1.29,0.0,29.028
2023-08-20 19:00:00,19,6,8,0,1,0,75.0,26.92,64.1,15.0,32.7,2.41,0.0,19.916
2023-09-10 00:00:00,0,6,9,0,1,0,90.0,16.35,72.6,4.0,25.5,2.51,0.0,22.709
2021-02-06 10:00:00,10,5,2,0,1,0,53.0,20.4,55.9,12.0,29.8,1.21,2.02,16.385
2021-10-14 13:00:00,13,3,10,1,1,0,618.0,22.6,56.7,52.0,66.1,0.53,2.61,47.497
2023-11-23 05:00:00,5,3,11,1,1,0,193.0,10.04,64.8,21.0,32.7,4.15,0.0,25.201
2022-01-06 15:00:00,15,3,1,1,1,0,548.0,19.75,32.7,45.0,60.9,1.55,2.81,36.09
2021-03-09 18:00:00,18,1,3,1,1,0,,19.28,40.2,47.0,64.0,1.56,0.0,47.201
2023-05-02 08:00:00,8,1,5,1,0,0,115.0,29.91,44.2,21.0,34.1,2.9,0.89,22.263
2023-10-31 01:00:00,1,1,10,1,1,0,143.0,9.4,50.4,16.0,26.3,4.52,0.0,30.633
2022-07-18 13:00:00,13,0,7,1,0,0,25.0,37.74,80.4,12.0,14.5,5.58,2.62,14.716
2023-06-01 12:00:00,12,3,6,1,0,0,29.0,36.51,58.6,13.0,19.1,5.08,3.48,21.899
2022-07-06 16:00:00,16,2,7,1,0,0,26.0,32.04,77.3,12.0,20.3,3.79,2.0,26.998
2023-10-01 07:00:00,7,6,10,0,1,0,109.0,23.86,35.8,19.0,33.5,0.96,0.0,24.365
2023-02-02 18:00:00,18,3,2,1,1,0,673.0,13.69,52.5,51.0,75.0,2.97,0.31,48.629
2021-04-06 00:00:00,0,1,4,1,1,0,147.0,16.13,51.9,15.0,28.6,2.34,0.0,28.325
2022-02-03 11:00:00,11,3,2,1,1,0,591.0,22.76,55.6,47.0,68.2,0.66,2.55,40.02
2021-02-10 16:00:00,16,2,2,1,1,0,562.0,18.1,44.9,50.0,65.0,1.48,1.58,41.366
2023-01-01 18:00:00,18,6,1,0,1,0,65.0,12.91,40.5,16.0,28.5,3.51,0.0,
2022-07-23 11:00:00,11,5,7,0,0,0,27.0,34.29,86.4,12.0,18.6,4.68,2.4,22.231
2021-02-10 19:00:00,19,2,2,1,1,0,134.0,15.37,47.2,15.0,28.1,2.64,0.0,26.05
2023-06-02 18:00:00,18,4,6,1,0,0,0.0,33.41,46.3,13.0,20.3,4.59,0.49,26.176
2021-06-09 03:00:00,3,2,6,1,0,0,26.0,25.79,,16.0,23.0,1.86,0.0,11.965
2023-12-08 17:00:00,17,4,12,1,0,0,55.0,13.05,41.2,21.0,24.8,3.83,0.78,22.808
2022-05-09 10:00:00,10,0,5,1,0,0,0.0,35.82,44.6,12.0,12.7,4.94,2.02,22.495
2023-08-31 17:00:00,17,3,8,1,1,0,661.0,27.48,71.8,57.0,71.9,2.8,0.54,48.563
2021-08-05 09:00:00,9,3,8,1,1,0,605.0,32.41,91.6,50.0,70.3,3.66,1.51,47.565
2021-02-19 03:00:00,3,4,2,1,1,0,152.0,11.16,53.1,19.0,36.1,4.37,0.0,27.258
2021-02-12 10:00:00,10,4,2,1,1,0,614.0,20.77,54.6,45.0,73.2,1.35,2.16,44.222
2021-05-04 03:00:00,3,1,5,1,0,0,0.0,27.25,57.3,11.0,24.5,2.48,0.0,13.882
2023-05-23 22:00:00,22,1,5,1,0,0,51.0,28.51,53.7,14.0,24.3,2.81,0.0,20.571
2023-12-22 13:00:00,13,4,12,1,0,0,0.0,16.55,55.7,12.0,23.8,2.15,2.97,14.774
2023-03-27 13:00:00,13,0,3,1,1,0,568.0,29.53,58.5,43.0,67.8,3.03,3.34,38.965
2023-08-31 15:00:00,15,3,8,1,1,0,594.0,28.9,90.7,50.0,71.1,3.24,2.33,39.9
2021-04-11 00:00:00,0,6,4,0,1,0,155.0,18.45,40.4,13.0,25.8,1.37,0.0,17.002
2021-10-17 09:00:00,9,6,10,0,1,0,13.0,23.31,50.6,15.0,26.9,0.88,1.31,19.279
2021-07-13 14:00:00,14,1,7,1,0,0,10.0,34.35,64.6,13.0,17.2,4.63,2.92,24.283
2021-01-05 04:00:00,4,1,1,1,1,1,117.0,8.0,37.9,16.0,28.7,5.06,0.0,34.892
2022-08-15 14:00:00,14,0,8,1,1,0,626.0,33.09,78.8,51.0,63.8,4.61,2.39,52.229
2023-03-14 05:00:00,5,1,3,1,1,0,189.0,18.83,48.3,19.0,28.7,1.61,0.0,27.981
2023-05-08 04:00:00,4,0,5,1,0,0,87.0,23.02,58.9,16.0,28.7,0.51,0.0,18.439
2023-04-03 23:00:00,23,0,4,1,1,0,171.0,18.1,49.4,21.0,35.2,1.79,0.0,25.595
2022-12-31 00:00:00,0,5,12,0,0,0,0.0,8.0,62.1,15.0,17.4,5.55,0.0,21.312
2023-11-23 10:00:00,10,3,11,1,1,0,530.0,18.11,63.5,44.0,59.0,1.51,1.72,40.648
2021-08-15 01:00:00,1,6,8,0,1,0,100.0,22.93,76.0,18.0,29.1,0.87,0.0,21.451
2021-02-09 13:00:00,13,1,2,1,1,0,547.0,21.81,50.2,46.0,62.4,0.55,3.04,39.267
2023-12-25 18:00:00,18,0,12,1,0,0,5.0,11.74,53.3,14.0,29.4,4.15,0.0,23.769
2023-06-01 10:00:00,10,3,6,1,0,0,0.0,37.72,47.3,17.0,21.9,6.14,3.29,24.006
2022-04-11 23:00:00,23,0,4,1,1,0,154.0,19.16,61.1,16.0,15.0,1.31,0.0,21.688
2023-11-19 16:00:00,16,6,11,0,1,0,1.0,17.09,51.7,5.0,17.2,2.2,2.04,13.826
2021-08-25 10:00:00,10,2,8,1,1,0,571.0,29.47,64.9,47.0,72.5,2.52,3.21,39.989
2023-12-07 20:00:00,20,3,12,1,0,0,30.0,9.88,29.8,11.0,22.5,4.56,0.0,19.653
2022-12-09 08:00:00,8,4,12,1,0,0,79.0,16.86,54.2,20.0,22.7,1.97,0.54,18.245
2022-03-04 11:00:00,11,4,3,1,1,0,610.0,24.86,47.3,46.0,64.1,1.95,4.06,39.791
2022-11-19 08:00:00,8,5,11,0,1,1,98.0,17.23,55.0,13.0,34.4,2.34,0.11,24.371
2021-08-22 12:00:00,12,6,8,0,1,0,112.0,33.34,86.7,20.0,28.8,4.5,3.74,22.34
2023-08-02 15:00:00,15,2,8,1,1,0,634.0,29.33,62.3,49.0,72.2,2.65,1.64,43.792
2023-04-28 12:00:00,12,4,4,1,1,0,620.0,30.1,61.2,52.0,67.8,3.68,3.48,42.018
2022-04-21 19:00:00,19,3,4,1,1,0,132.0,26.8,64.2,13.0,33.0,2.4,0.0,23.151
2022-12-23 11:00:00,11,4,12,1,0,0,0.0,18.26,46.6,13.0,20.4,1.7,3.21,16.516
2023-08-15 14:00:00,14,1,8,1,1,0,567.0,32.31,84.7,47.0,70.9,4.4,2.75,45.796
2022-05-25 23:00:00,23,2,5,1,0,0,28.0,24.61,56.0,13.0,16.4,0.94,0.0,19.198
2023-11-08 21:00:00,21,2,11,1,1,0,144.0,10.04,59.3,12.0,38.2,4.55,0.0,26.714
2023-12-21 14:00:00,14,3,12,1,0,0,0.0,16.61,56.8,14.0,14.5,2.47,2.0,22.198
2023-05-27 04:00:00,4,5,5,0,0,0,0.0,27.32,45.0,11.0,25.2,2.77,0.0,23.142
2021-01-14 09:00:00,9,3,1,1,1,0,630.0,18.07,57.5,49.0,65.3,1.58,2.2,42.731
2021-02-25 14:00:00,14,3,2,1,1,0,537.0,23.4,55.8,44.0,67.3,0.57,3.2,47.407
2023-07-24 05:00:00,5,0,7,1,0,0,1.0,29.6,77.0,7.0,23.2,3.01,0.0,18.082
2023-07-08 02:00:00,2,5,7,0,0,0,68.0,28.55,79.6,17.0,23.5,2.32,0.0,18.252
2021-12-09 09:00:00,9,3,12,1,0,0,0.0,13.34,52.6,16.0,18.7,3.69,1.77,20.698
2021-03-07 03:00:00,3,6,3,0,1,0,78.0,16.7,38.9,9.0,25.0,2.21,0.0,22.016
2022-08-31 14:00:00,14,2,8,1,1,0,639.0,30.86,72.2,54.0,77.1,3.11,2.95,46.428
2023-07-01 05:00:00,5,5,7,0,0,0,0.0,30.4,60.3,6.0,25.3,2.82,0.0,12.71
2023-01-13 13:00:00,13,4,1,1,1,0,633.0,14.82,47.0,49.0,65.6,2.69,4.3,41.925
2022-06-19 06:00:00,6,6,6,0,0,0,0.0,32.29,46.0,7.0,29.5,3.86,0.0,11.582
2021-10-30 06:00:00,6,5,10,0,1,0,75.0,16.66,58.3,11.0,20.8,2.62,0.0,22.658
2023-06-07 14:00:00,14,2,6,1,0,0,87.0,39.33,39.6,19.0,25.3,6.21,3.11,31.24
2022-12-25 14:00:00,14,6,12,0,0,0,26.0,16.67,43.9,6.0,19.0,2.57,3.51,12.609
2023-11-15 16:00:00,16,2,11,1,1,0,606.0,16.78,45.6,51.0,79.4,2.47,1.52,43.696
2022-08-19 05:00:00,5,4,8,1,1,0,158.0,22.58,77.8,18.0,26.1,1.03,0.0,27.899
2021-07-01 15:00:00,15,3,7,1,0,0,0.0,37.09,78.2,,19.6,5.26,2.28,25.877
2023-02-15 12:00:00,12,2,2,1,1,0,556.0,22.69,49.6,44.0,61.1,0.42,2.85,39.645
2023-08-22 10:00:00,10,1,8,1,1,1,591.0,31.73,,41.0,70.1,3.31,3.04,48.337
2021-02-09 12:00:00,12,1,2,1,1,0,625.0,21.58,35.8,52.0,70.6,0.62,2.93,46.454
2023-09-18 20:00:00,20,0,9,1,1,0,123.0,18.94,72.1,14.0,30.6,1.97,0.0,18.699
2021-04-07 18:00:00,18,2,4,1,1,0,640.0,25.57,70.2,49.0,67.1,1.48,0.55,46.702
2022-08-16 05:00:00,5,1,8,1,1,0,208.0,25.81,66.2,15.0,33.0,2.2,0.0,23.936
2022-05-04 18:00:00,18,2,5,1,0,0,22.0,27.33,48.4,15.0,24.4,2.22,0.0,21.173
2023-10-06 00:00:00,0,4,10,1,1,0,194.0,11.4,57.9,17.0,42.3,4.05,0.0,29.292
2022-12-27 11:00:00,11,1,12,1,0,0,17.0,16.04,45.9,10.0,26.4,2.36,3.63,15.366
2021-08-06 20:00:00,20,4,8,1,1,0,206.0,26.83,69.6,17.0,37.7,1.67,0.0,26.339
2023-12-16 18:00:00,18,5,12,0,0,0,62.0,11.16,49.9,11.0,23.6,3.69,0.83,18.29
2022-09-29 09:00:00,9,3,9,1,1,0,626.0,25.99,82.1,48.0,72.0,2.16,2.42,45.901
2023-02-25 13:00:00,13,5,2,0,1,0,0.0,24.42,54.6,6.0,15.5,1.37,2.51,12.479
2023-08-26 01:00:00,1,5,8,0,1,0,152.0,17.71,73.6,11.0,31.8,1.98,0.0,17.719
2022-02-25 19:00:00,19,4,2,1,1,0,156.0,15.56,42.0,18.0,27.5,2.9,0.0,24.331
2022-05-03 23:00:00,23,1,5,1,0,0,0.0,23.01,55.8,5.0,18.4,0.82,0.0,19.789
2021-06-26 03:00:00,3,5,6,0,0,0,22.0,28.34,53.1,7.0,19.5,2.45,0.0,14.745
2022-12-20 04:00:00,4,1,12,1,0,0,0.0,8.0,61.6,8.0,26.0,5.55,0.0,22.919
2023-12-19 01:00:00,1,1,12,1,0,0,,8.19,62.4,11.0,17.4,4.87,0.0,24.197
2022-08-28 01:00:00,1,6,8,0,1,0,46.0,23.46,70.6,6.0,27.9,0.52,0.0,15.914
2022-07-11 11:00:00,11,0,7,1,0,0,32.0,36.96,72.2,13.0,29.6,5.89,2.45,28.372
2022-05-11 03:00:00,3,2,5,1,0,0,20.0,25.57,38.2,7.0,15.3,2.19,0.0,17.03
2023-01-05 18:00:00,18,3,1,1,1,0,633.0,12.08,49.2,52.0,74.8,3.44,0.0,44.899
2023-10-11 14:00:00,14,2,10,1,1,0,563.0,19.94,54.1,55.0,67.6,1.38,3.52,43.052
2023-02-05 01:00:00,1,6,2,0,1,0,48.0,8.83,44.3,9.0,22.2,5.03,0.0,18.454
2022-10-31 10:00:00,10,0,10,1,1,0,573.0,19.32,63.0,49.0,62.1,1.54,2.77,41.731
2023-06-03 04:00:00,4,5,6,0,0,0,1.0,26.03,45.3,9.0,29.5,1.63,0.0,16.774
2022-06-24 03:00:00,3,4,6,1,0,0,0.0,29.72,51.7,8.0,27.5,3.47,0.0,23.103
2021-09-24 09:00:00,9,4,9,1,1,0,582.0,24.47,63.2,49.0,70.5,0.9,1.38,44.907
2022-03-27 11:00:00,11,6,3,0,1,0,42.0,29.17,43.7,8.0,22.0,3.05,2.61,14.99
2021-08-02 08:00:00,8,0,8,1,1,0,529.0,30.34,70.2,46.0,62.7,2.9,0.7,47.093
2022-12-22 01:00:00,1,3,12,1,0,0,0.0,8.0,35.9,5.0,23.2,5.11,0.0,22.414
